precision,recall,f1-score,support
0.683076923076923,0.9487179487179487,0.7942754919499107,234.0
0.7068965517241379,0.44086021505376344,0.543046357615894,93.0
0.9090909090909091,0.2564102564102564,0.3999999999999999,78.0
0.6987654320987654,0.6987654320987654,0.6987654320987654,0.6987654320987654
0.7663547946306567,0.5486628067273228,0.5791072831886015,405.0
0.7320752351097177,0.6987654320987654,0.6606512996902647,405.0
