precision,recall,f1-score,support
0.6966666666666667,0.8931623931623932,0.7827715355805244,234.0
0.7209302325581395,0.3333333333333333,0.4558823529411765,93.0
0.532258064516129,0.4230769230769231,0.4714285714285714,78.0
0.674074074074074,0.674074074074074,0.674074074074074,0.674074074074074
0.6499516545803118,0.5498575498575499,0.5700274866500908,405.0
0.6705744213831236,0.674074074074074,0.6477457449896314,405.0
