precision,recall,f1-score,support
0.788,0.8418803418803419,0.8140495867768596,234.0
0.6530612244897959,0.6881720430107527,0.6701570680628272,93.0
0.6842105263157895,0.5,0.5777777777777778,78.0
0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407
0.7084239169351951,0.6766841282970315,0.6873281442058216,405.0
0.7370249751362533,0.7407407407407407,0.7355034007464069,405.0
