precision,recall,f1-score,support
0.7084639498432602,0.9658119658119658,0.8173598553345389,234.0
0.82,0.44086021505376344,0.5734265734265734,93.0
0.8333333333333334,0.38461538461538464,0.5263157894736842,78.0
0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
0.7872657610588645,0.5970958551603712,0.6390340727449321,405.0
0.758124850032896,0.7333333333333333,0.7052926149528415,405.0
