precision,recall,f1-score,support
0.80078125,0.8760683760683761,0.836734693877551,234.0
0.6703296703296703,0.6559139784946236,0.6630434782608695,93.0
0.6551724137931034,0.48717948717948717,0.5588235294117647,78.0
0.7506172839506173,0.7506172839506173,0.7506172839506173,0.7506172839506173
0.7087611113742579,0.6730539472474956,0.6862005671833952,405.0
0.7427825188062256,0.7506172839506173,0.7433264126906801,405.0
