precision,recall,f1-score,support
0.788659793814433,0.6538461538461539,0.7149532710280373,234.0
0.4789915966386555,0.6129032258064516,0.5377358490566039,93.0
0.4782608695652174,0.5641025641025641,0.5176470588235293,78.0
0.6271604938271605,0.6271604938271605,0.6271604938271605,0.6271604938271605
0.5819707533394353,0.6102839812517232,0.5901120596360568,405.0
0.6577702668297758,0.6271604938271605,0.6362591851137288,405.0
