precision,recall,f1-score,support
0.6855345911949685,0.9316239316239316,0.7898550724637682,234.0
0.6610169491525424,0.41935483870967744,0.513157894736842,93.0
0.8214285714285714,0.2948717948717949,0.4339622641509434,78.0
0.691358024691358,0.691358024691358,0.691358024691358,0.691358024691358
0.7226600372586942,0.548616855068468,0.5789917437838512,405.0
0.7060767881042905,0.691358024691358,0.6577748833847448,405.0
