precision,recall,f1-score,support
0.9166666666666666,0.14102564102564102,0.2444444444444444,234.0
0.2616033755274262,0.6666666666666666,0.37575757575757573,93.0
0.22727272727272727,0.38461538461538464,0.2857142857142857,78.0
0.30864197530864196,0.30864197530864196,0.30864197530864196,0.30864197530864196
0.46851425648894,0.3974358974358974,0.30197210197210195,405.0
0.6334725596328972,0.30864197530864196,0.28254609587942914,405.0
