precision,recall,f1-score,support
0.8439024390243902,0.7393162393162394,0.7881548974943052,234.0
0.5603448275862069,0.6989247311827957,0.6220095693779903,93.0
0.5833333333333334,0.6282051282051282,0.6049382716049383,78.0
0.7086419753086419,0.7086419753086419,0.7086419753086419,0.7086419753086419
0.6625268666479768,0.6888153662347211,0.6717009128257446,405.0
0.7286055301166038,0.7086419753086419,0.7147168423481622,405.0
