precision,recall,f1-score,support
0.6710963455149501,0.8632478632478633,0.7551401869158878,234.0
0.6140350877192983,0.3763440860215054,0.4666666666666667,93.0
0.425531914893617,0.2564102564102564,0.32,78.0
0.6345679012345679,0.6345679012345679,0.6345679012345679,0.6345679012345679
0.5702211160426217,0.4986674018932084,0.5139356178608515,405.0
0.6106994996792474,0.6345679012345679,0.6050933425637476,405.0
