precision,recall,f1-score,support
0.8041666666666667,0.8247863247863247,0.8143459915611814,234.0
0.6559139784946236,0.6559139784946236,0.6559139784946236,93.0
0.625,0.5769230769230769,0.6,78.0
0.7382716049382716,0.7382716049382716,0.7382716049382716,0.7382716049382716
0.69502688172043,0.6858744600680083,0.6900866566852684,405.0
0.7356172839506173,0.7382716049382716,0.7366838568526332,405.0
