precision,recall,f1-score,support
0.7060931899641577,0.8418803418803419,0.7680311890838206,234.0
0.5657894736842105,0.46236559139784944,0.5088757396449705,93.0
0.58,0.3717948717948718,0.453125,78.0
0.6641975308641975,0.6641975308641975,0.6641975308641975,0.6641975308641975
0.6172942212161227,0.5586802683576877,0.5766773095762637,405.0
0.6495906851956654,0.6641975308641975,0.647872819833571,405.0
